id,segment,age,annual_inc,gender_cd,cntry_domi,job_desc,has_home_loan,has_cc,marital_sts
102990**,D,48,3345,M,W,Marketing,0,0,Married
102991**,E,68,0,M,Y,Unemployed,0,0,Single
102992**,E,63,0,F,W,Home maker,0,0,Single
102993**,C,23,7337,F,W,HR,0,1,Married
102994**,D,5,0,F,W,Student,0,0,Single
102995**,C,33,8814,M,W,Lawyer,1,1,Married
102996**,C,38,10381,M,Y,Lawyer,1,1,Div
102997**,C,7,0,F,W,Student,0,0,Single
102998**,E,41,0,F,W,Unemployed,0,0,Married
102999**,C,34,5976,M,W,Doctor,1,0,Married
103000**,B,51,20945,M,Z,Doctor,0,1,Div
103001**,D,51,3310,M,W,Marketing,0,1,Married
103002**,B,47,16776,F,X,IT,0,0,Div
103003**,E,22,0,F,W,Unemployed,0,0,Div
103004**,C,14,0,F,W,Student,0,0,Single
103005**,D,18,0,F,W,Engineer,0,0,Single
103006**,C,45,12424,F,W,Engineer,0,1,Married
103007**,C,33,8307,M,W,Teacher,0,1,Married
103008**,D,38,2730,F,W,Teacher,0,0,Married
103009**,C,32,8900,M,W,Doctor,1,1,Single
103010**,D,8,0,M,Y,Student,0,0,Single
103011**,C,26,11294,F,W,Accountant,0,1,Married
103012**,D,42,2118,M,W,Teacher,1,0,Single
103013**,C,37,6153,F,W,Marketing,0,1,Married
103014**,C,20,8953,M,W,HR,0,1,Married
103015**,D,32,2442,F,W,IT,0,0,Div
103016**,B,42,13863,M,Z,Business owner,0,1,Married
103017**,C,25,9911,M,Y,HR,0,1,Married
103018**,C,26,7107,M,W,Business owner,1,1,Single
103019**,B,45,19145,M,X,Accountant,0,1,Married
103020**,C,35,7691,F,Y,IT,0,1,Married
103021**,E,39,0,M,W,Unemployed,0,0,Single
103022**,C,9,0,M,Y,Student,0,0,Single
103023**,C,27,8316,M,Y,Lawyer,1,1,Div
103024**,D,50,3631,M,W,Engineer,0,1,Married
103025**,D,47,2244,F,W,Accountant,0,0,Single
103026**,E,73,0,M,W,Unemployed,0,0,Single
103027**,C,14,0,F,W,Student,0,0,Single
103028**,E,59,0,M,W,Unemployed,0,0,Single
103029**,C,41,8066,F,W,HR,0,1,Div
103030**,C,39,7337,F,W,HR,0,1,Married
103031**,C,38,19124,M,W,Business owner,1,1,Married
103032**,C,26,9190,M,W,IT,0,1,Div
103033**,E,47,0,M,W,Unemployed,0,0,Married
103034**,A,52,39095,M,W,Business owner,0,1,Married
103035**,C,29,13312,M,W,Accountant,1,1,Single
103036**,E,57,0,F,W,Home maker,0,0,Single
103037**,B,35,16052,F,Y,Business owner,0,1,Married
103038**,C,37,8694,F,W,Accountant,0,1,Div
103039**,C,25,7560,F,W,HR,0,1,Married
103040**,D,45,2956,F,W,HR,0,0,Div
103041**,B,45,21007,F,Z,Accountant,0,1,Married
103042**,C,27,8902,M,W,Accountant,0,1,Single
103043**,D,60,2913,F,W,Teacher,0,0,Single
103044**,D,61,2381,M,W,HR,0,0,Single
103045**,E,44,0,M,W,Unemployed,0,0,Div
103046**,C,15,0,M,W,Student,0,0,Single
103047**,D,12,0,M,W,Student,0,0,Single
103048**,D,21,2468,F,Y,IT,0,0,Single
103049**,D,41,2852,F,W,HR,0,0,Single
103050**,E,66,0,M,Y,Unemployed,0,0,Married
103051**,D,17,0,M,W,Student,0,0,Single
103052**,D,60,5476,M,W,Teacher,1,1,Married
103053**,B,44,18862,M,W,Accountant,0,1,Married
103054**,B,53,19809,F,X,Engineer,0,1,Div
103055**,C,33,8633,F,W,IT,0,0,Div
103056**,D,80,2683,M,Y,Retired,0,0,Single
103057**,E,65,0,F,W,Unemployed,0,0,Married
103058**,D,74,3270,M,W,Retired,0,1,Married
103059**,C,42,8590,M,Y,IT,0,1,Div
103060**,D,41,2604,M,W,Accountant,1,0,Married
103061**,E,24,0,F,W,Home maker,0,0,Div
103062**,B,48,22210,M,X,IT,1,1,Married
103063**,E,38,0,M,Y,Unemployed,0,0,Married
103064**,B,52,19930,F,Y,IT,0,1,Married
103065**,C,32,7241,M,W,HR,0,0,Single
103066**,C,45,15369,M,W,Business owner,1,1,Married
103067**,A,50,28633,M,W,Engineer,1,1,Married
103068**,C,33,11600,M,Y,Business owner,1,1,Married
103069**,C,36,11455,M,W,Business owner,1,1,Single
103070**,D,28,3601,F,W,Business owner,0,1,Div
103071**,D,31,3086,M,W,Teacher,0,0,Single
103072**,C,13,0,M,W,Student,0,0,Single
103073**,D,34,2317,M,Y,Doctor,1,0,Married
103074**,B,54,10715,F,X,Doctor,0,1,Single
103075**,B,37,18414,M,X,Engineer,1,1,Married
103076**,A,57,27473,F,Z,IT,1,0,Married
103077**,C,34,13425,F,W,IT,0,1,Married
103078**,D,16,0,M,W,Student,0,0,Single
103079**,B,49,17241,M,W,Business owner,0,1,Married
103080**,C,31,10293,M,W,Business owner,0,1,Div
103081**,A,54,30496,M,Z,Business owner,0,1,Single
103082**,D,8,0,F,Y,Student,0,0,Single
103083**,C,20,9419,F,W,Accountant,0,1,Married
103084**,C,21,7663,F,Y,Marketing,0,1,Married
103085**,D,32,3401,F,W,IT,0,1,Married
103086**,D,59,2634,F,Y,HR,1,0,Single
103087**,D,32,2700,F,W,IT,1,0,Div
103088**,D,39,4289,F,W,HR,1,1,Single
103089**,B,33,18684,F,W,Business owner,0,1,Single
103090**,C,31,9384,M,W,Business owner,0,1,Married
103091**,B,52,24435,M,W,Business owner,0,1,Married
103092**,C,44,16464,F,Y,Accountant,0,1,Div
103093**,C,11,0,M,W,Student,0,0,Single
103094**,B,41,19144,M,W,Engineer,0,1,Married
103095**,D,30,4274,F,W,HR,0,0,Single
103096**,D,51,3712,F,W,Marketing,0,1,Married
103097**,B,44,16049,M,Z,Business owner,0,1,Married
103098**,E,59,0,M,Y,Unemployed,0,0,Div
103099**,C,17,0,F,W,Student,0,0,Single
103100**,C,27,11088,M,W,Business owner,0,1,Married
103101**,D,38,2164,M,W,HR,1,0,Single
103102**,E,83,0,F,W,Retired,0,0,Married
103103**,C,40,10575,M,W,Business owner,1,0,Married
103104**,C,29,7870,M,W,Lawyer,0,1,Married
103105**,A,56,17572,M,W,Business owner,0,0,Div
103106**,D,21,3693,F,W,Teacher,0,1,Married
103107**,C,27,7700,M,Y,Lawyer,1,1,Married
103108**,A,56,23729,F,Q,Accountant,0,1,Married
103109**,D,14,0,F,W,Student,0,0,Single
103110**,C,30,10562,F,W,Business owner,0,1,Married
103111**,A,50,31942,M,X,Doctor,0,1,Married
103112**,E,33,0,F,Y,Home maker,0,0,Married
103113**,A,52,19764,M,W,Business owner,0,1,Married
103114**,D,7,0,M,Y,Student,0,0,Single
103115**,C,27,11473,M,Y,Business owner,0,1,Married
103116**,C,32,8091,F,W,Business owner,0,1,Div
103117**,C,45,9673,F,W,IT,0,1,Married
103118**,C,24,7800,F,W,Engineer,0,1,Married
103119**,C,43,6395,F,W,HR,0,1,Married
103120**,E,84,0,M,W,Retired,0,0,Single
103121**,C,42,8583,M,W,Lawyer,0,1,Married
103122**,C,44,7561,F,W,Engineer,0,1,Div
103123**,D,42,2542,F,Y,HR,0,0,Single
103124**,C,49,12402,F,W,Doctor,0,1,Single
103125**,B,56,13102,M,Y,Business owner,0,1,Married
103126**,C,30,11894,M,W,Accountant,1,1,Married
103127**,D,13,0,F,W,Student,0,0,Single
103128**,C,38,13400,M,W,Accountant,0,1,Married
103129**,D,10,0,F,W,Student,0,0,Single
103130**,D,33,2283,F,W,HR,1,0,Single
103131**,C,35,8016,F,W,Engineer,0,1,Married
103132**,E,34,0,M,W,Unemployed,0,0,Single
103133**,C,36,10219,F,W,Doctor,0,1,Single
103134**,D,35,2363,F,Y,HR,0,0,Single
103135**,D,54,4437,F,Y,IT,0,1,Single
103136**,E,76,0,F,Y,Retired,0,0,Single
103137**,C,33,6547,M,Y,Business owner,1,1,Married
103138**,E,44,0,F,Y,Unemployed,0,0,Married
103139**,B,47,11830,F,W,Doctor,0,1,Single
103140**,C,27,7898,F,W,IT,1,0,Married
103141**,C,32,10017,F,W,Accountant,0,1,Married
103142**,E,67,0,M,W,Unemployed,0,0,Married
103143**,C,47,11373,F,Y,Doctor,0,1,Single
103144**,C,33,6528,F,Y,HR,0,1,Married
103145**,E,15,0,F,W,Student,0,0,Single
103146**,C,20,10044,M,Y,Business owner,0,1,Married
103147**,C,35,10914,F,W,IT,0,1,Married
103148**,D,38,4111,M,W,Engineer,0,0,Single
103149**,C,41,8966,M,W,Doctor,0,1,Married
103150**,C,14,0,M,W,Student,0,0,Single
103151**,C,27,11111,M,W,IT,1,0,Married
103152**,C,40,10816,F,Y,Business owner,0,1,Married
103153**,C,38,7148,F,Y,Teacher,0,1,Married
103154**,D,60,2822,M,Y,Engineer,0,0,Married
103155**,E,36,0,M,W,Unemployed,0,0,Married
103156**,C,36,9570,F,W,Teacher,1,1,Married
103157**,D,76,2784,F,W,Retired,0,0,Married
103158**,B,41,18504,F,Y,Business owner,0,0,Married
103159**,D,53,2135,F,W,Teacher,1,0,Single
103160**,C,37,8725,M,W,Business owner,0,1,Married
103161**,C,32,7492,M,Y,Doctor,0,1,Married
103162**,C,32,9051,F,W,Marketing,0,1,Married
103163**,D,10,0,M,Y,Student,0,0,Single
103164**,B,50,18995,M,Z,Doctor,0,1,Div
103165**,D,61,3017,F,W,IT,0,1,Single
103166**,B,49,15235,M,Z,Doctor,0,1,Single
103167**,C,14,0,M,W,Student,0,0,Single
103168**,E,52,0,M,W,Unemployed,0,0,Married
103169**,C,23,8943,M,W,HR,0,1,Div
103170**,A,52,19577,M,W,Accountant,0,1,Married
103171**,D,56,3603,M,W,Engineer,0,1,Married
103172**,B,54,21203,M,Y,IT,0,1,Married
103173**,C,25,10103,M,W,IT,0,1,Married
103174**,B,63,22750,F,W,IT,0,1,Div
103175**,B,58,18835,F,W,Engineer,0,1,Married
103176**,C,29,11136,F,W,Business owner,1,1,Married
103177**,D,41,3165,F,W,HR,0,1,Single
103178**,D,57,3403,F,W,HR,1,1,Married
103179**,B,67,13085,F,Y,Engineer,0,1,Married
103180**,C,36,9336,F,W,Business owner,0,1,Married
103181**,B,51,13952,M,Z,Doctor,0,1,Married
103182**,D,63,3566,F,Y,Teacher,0,1,Married
103183**,C,39,10003,M,W,Doctor,0,1,Single
103184**,D,24,2473,M,W,IT,0,0,Single
103185**,C,38,9551,M,Y,IT,1,1,Div
103186**,D,14,0,M,W,Student,0,0,Single
103187**,E,40,0,F,W,Home maker,0,0,Married
103188**,C,7,0,M,W,Student,0,0,Single
103189**,C,44,7305,M,W,HR,0,1,Married
103190**,C,21,9517,M,Y,HR,0,1,Married
103191**,B,55,21450,F,Y,Lawyer,1,1,Married
103192**,B,42,14147,M,W,Lawyer,0,1,Married
103193**,B,35,14873,F,X,Doctor,1,1,Married
103194**,C,33,9571,F,W,Teacher,1,0,Married
103195**,C,23,7411,F,W,Business owner,0,1,Single
103196**,C,19,0,F,W,Unemployed,0,0,Single
103197**,D,49,2664,M,W,Doctor,0,0,Single
103198**,E,13,0,F,W,Student,0,0,Single
103199**,C,39,18143,M,W,IT,0,1,Married
103200**,D,17,0,F,W,Student,0,0,Single
103201**,C,19,0,M,Y,Unemployed,0,0,Single
103202**,C,17,0,F,Y,Student,0,0,Single
103203**,C,31,10923,F,Y,IT,0,1,Single
103204**,B,64,22872,F,W,Engineer,0,1,Married
103205**,D,11,0,F,W,Student,0,0,Single
103206**,A,51,62721,M,Q,IT,0,1,Married
103207**,E,49,0,M,W,Unemployed,0,0,Married
103208**,B,38,11725,F,W,Lawyer,1,1,Married
103209**,D,34,2845,M,W,IT,0,0,Div
103210**,D,58,2810,F,W,IT,0,0,Married
103211**,C,29,7848,M,W,Business owner,0,1,Married
103212**,C,29,8030,M,W,Teacher,1,0,Married
103213**,D,31,2972,F,W,IT,0,0,Married
103214**,D,30,2523,F,W,Marketing,1,0,Married
103215**,D,24,5579,F,W,Accountant,0,1,Single
103216**,D,18,0,M,W,Marketing,0,0,Single
103217**,C,32,8858,F,Y,Business owner,0,1,Div
103218**,C,42,13221,M,W,Business owner,0,1,Div
103219**,C,27,6763,M,W,Teacher,1,1,Married
103220**,C,3,0,M,W,Student,0,0,Single
103221**,C,27,12148,M,W,Engineer,0,1,Married
103222**,D,41,3892,F,W,HR,0,1,Single
103223**,D,9,0,M,Y,Student,0,0,Single
103224**,E,60,0,M,W,Unemployed,0,0,Married
103225**,C,28,6319,F,W,HR,0,0,Married
103226**,C,11,0,F,W,Student,0,0,Single
103227**,C,39,10778,M,W,IT,1,1,Married
103228**,C,34,9344,M,Y,Teacher,0,0,Married
103229**,C,33,11065,F,W,Business owner,0,1,Single
103230**,C,31,8967,F,W,Business owner,0,1,Married
103231**,C,16,0,F,Y,Student,0,0,Single
103232**,C,16,0,M,W,Student,0,0,Single
103233**,C,28,9014,M,W,Lawyer,0,1,Single
103234**,C,29,9984,F,Y,Engineer,0,0,Married
103235**,D,21,2613,M,W,Teacher,0,0,Married
103236**,C,25,10875,F,Y,Teacher,0,1,Married
103237**,D,61,2840,F,W,Teacher,0,0,Div
103238**,B,55,21264,F,W,Business owner,0,1,Married
103239**,C,44,9133,F,W,HR,0,1,Married
103240**,C,35,10468,M,W,Business owner,0,1,Married
103241**,E,45,0,M,W,Unemployed,0,0,Married
103242**,D,32,2510,F,W,HR,0,0,Married
103243**,C,37,9242,M,W,Marketing,0,1,Married
103244**,E,4,0,F,W,Student,0,0,Single
103245**,C,19,0,M,Y,Unemployed,0,0,Single
103246**,B,57,15357,M,W,Lawyer,0,1,Single
103247**,C,42,7085,F,Y,Accountant,0,1,Married
103248**,D,29,4041,M,Y,Marketing,0,1,Married
103249**,C,37,6450,M,W,Business owner,1,1,Married
103250**,E,10,0,F,W,Student,0,0,Single
103251**,D,26,3012,M,W,Business owner,0,1,Married
103252**,B,43,12888,F,Z,Engineer,0,1,Married
103253**,B,42,25880,M,X,Business owner,0,1,Single
103254**,D,43,2844,F,W,Teacher,0,0,Married
103255**,C,22,5804,F,W,Business owner,0,1,Married
103256**,C,49,9017,F,W,Business owner,0,1,Married
103257**,C,37,10344,M,Y,Engineer,0,1,Single
103258**,C,22,11820,M,W,HR,0,1,Married
103259**,C,11,0,M,W,Student,0,0,Single
103260**,C,15,0,M,Y,Student,0,0,Single
103261**,C,26,13118,F,Y,Doctor,0,1,Married
103262**,B,44,19313,M,W,Lawyer,0,1,Div
103263**,A,59,42641,M,W,Business owner,0,1,Married
103264**,C,43,9698,F,W,Business owner,1,1,Div
103265**,C,36,11125,M,Y,Lawyer,0,1,Single
103266**,A,55,27859,M,Y,IT,0,1,Married
103267**,A,48,30560,M,W,Business owner,1,0,Married
103268**,B,45,10414,F,W,Accountant,0,1,Married
103269**,A,56,41021,M,W,Business owner,0,1,Single
103270**,C,27,10023,M,W,Engineer,1,1,Married
103271**,C,30,8352,M,W,Business owner,0,1,Married
103272**,D,12,0,M,W,Student,0,0,Single
103273**,C,41,14204,F,W,Business owner,0,1,Married
103274**,D,44,2789,F,Y,Teacher,0,0,Married
103275**,C,23,7701,F,W,Teacher,0,1,Married
103276**,E,70,0,M,Y,Unemployed,0,0,Div
103277**,C,34,13075,M,W,Business owner,1,1,Married
103278**,B,42,17848,M,W,Business owner,0,1,Married
103279**,C,26,10249,M,W,Business owner,1,1,Married
103280**,A,51,23619,F,Q,Business owner,0,1,Married
103281**,C,43,7181,F,Y,HR,0,1,Married
103282**,D,19,0,M,Y,Unemployed,0,0,Single
103283**,C,23,8262,M,W,Accountant,0,1,Married
103284**,D,30,3687,F,W,IT,0,1,Single
103285**,D,26,2961,M,W,Lawyer,0,0,Div
103286**,C,40,6313,M,W,HR,0,1,Married
103287**,D,6,0,M,W,Student,0,0,Single
103288**,C,22,6444,F,W,IT,0,1,Married
103289**,C,19,0,M,W,Unemployed,0,0,Single
103290**,C,14,0,F,W,Student,0,0,Single
103291**,A,55,52699,F,Q,Doctor,0,1,Married
103292**,B,43,19215,F,Y,Accountant,0,1,Married
103293**,C,30,6921,F,W,Teacher,0,1,Married
103294**,D,48,5004,F,W,HR,0,0,Married
103295**,C,45,8018,M,W,Teacher,0,1,Married
103296**,C,23,7389,F,Y,Teacher,0,1,Div
103297**,C,42,14757,M,W,Business owner,1,0,Married
103298**,D,33,2443,F,W,HR,0,0,Married
103299**,B,37,23285,F,X,Engineer,0,1,Single
103300**,C,33,8696,F,W,Teacher,0,1,Married
103301**,D,8,0,F,W,Student,0,0,Single
103302**,E,59,0,F,W,Home maker,0,0,Married
103303**,C,26,8265,F,Y,HR,0,1,Div
103304**,D,30,3376,M,W,Lawyer,0,1,Single
103305**,C,53,8541,M,W,Marketing,1,1,Married
103306**,D,66,2877,F,W,IT,0,0,Married
103307**,A,44,32045,M,Y,Accountant,0,1,Married
103308**,C,35,8764,M,Y,IT,1,0,Single
103309**,D,15,0,M,W,Student,0,0,Single
103310**,C,30,11262,F,W,Engineer,0,1,Married
103311**,C,36,11227,F,Y,Accountant,0,1,Married
103312**,E,59,0,F,W,Home maker,0,0,Married
103313**,C,37,6718,M,W,Teacher,0,1,Married
103314**,D,21,3112,M,W,Business owner,0,1,Div
103315**,B,37,16271,M,Z,Business owner,0,1,Married
103316**,D,43,2745,M,W,Business owner,0,0,Single
103317**,B,48,14630,M,W,Engineer,0,1,Married
103318**,C,22,11259,F,W,Accountant,0,0,Married
103319**,C,39,9463,F,W,Engineer,0,1,Married
103320**,A,53,48094,M,W,Business owner,0,1,Single
103321**,E,92,0,F,W,Retired,0,0,Single
103322**,D,18,0,M,Y,Engineer,0,0,Single
103323**,B,40,22001,F,W,Doctor,0,1,Div
103324**,D,58,2742,M,Y,IT,0,0,Div
103325**,B,53,23766,M,X,Accountant,0,1,Div
103326**,A,44,63318,M,W,Engineer,0,0,Married
103327**,E,66,0,F,Y,Unemployed,0,0,Div
103328**,D,58,2099,M,W,HR,0,0,Married
103329**,D,49,2551,M,W,Doctor,1,0,Married
103330**,B,53,10168,M,Y,Engineer,0,1,Married
103331**,B,57,11085,F,W,IT,0,1,Married
103332**,C,31,7012,M,W,Lawyer,0,1,Married
103333**,B,39,20944,M,W,Business owner,0,1,Married
103334**,D,57,3991,F,W,Accountant,0,1,Single
103335**,D,39,3873,F,W,Teacher,0,1,Single
103336**,C,52,8131,M,W,Accountant,1,1,Married
103337**,C,24,6948,F,Y,Marketing,0,1,Married
103338**,B,73,15785,F,W,Accountant,0,1,Married
103339**,C,19,0,F,W,Unemployed,0,0,Single
103340**,D,62,3410,M,W,Accountant,1,0,Married
103341**,C,27,9929,M,W,HR,0,1,Div
103342**,D,36,2475,M,Y,Engineer,0,0,Married
103343**,C,40,7497,M,W,Doctor,0,1,Single
103344**,D,39,2325,F,W,Teacher,0,0,Married
103345**,C,33,14155,F,W,Business owner,1,1,Married
103346**,D,44,2203,M,Y,Doctor,0,0,Div
103347**,D,45,3230,M,W,Accountant,0,1,Married
103348**,C,26,5957,M,Y,Marketing,0,1,Married
103349**,E,9,0,F,W,Student,0,0,Single
103350**,C,14,0,F,Y,Student,0,0,Single
103351**,D,25,3917,F,W,IT,0,1,Div
103352**,C,32,6376,M,W,Engineer,0,1,Married
103353**,D,31,4889,F,W,HR,0,1,Married
103354**,C,35,7866,F,W,Teacher,0,1,Married
103355**,B,61,13667,M,W,Doctor,0,1,Single
103356**,B,40,18829,F,W,Accountant,0,1,Married
103357**,C,35,11141,F,W,Lawyer,0,1,Married
103358**,B,53,19093,F,W,Engineer,0,1,Married
103359**,E,56,0,F,Y,Home maker,0,0,Married
103360**,B,40,10897,F,Z,Business owner,0,1,Married
103361**,E,27,0,F,Y,Home maker,0,0,Married
103362**,D,36,3538,F,W,Engineer,0,1,Single
103363**,C,26,18934,F,W,Business owner,0,1,Married
103364**,E,18,0,M,W,Teacher,0,0,Single
103365**,E,36,0,M,Y,Unemployed,0,0,Married
103366**,B,58,14940,M,W,Lawyer,1,1,Married
103367**,E,32,0,F,Y,Home maker,0,0,Married
103368**,E,60,0,F,W,Unemployed,0,0,Married
103369**,C,24,11454,M,W,Accountant,0,1,Married
103370**,C,25,7961,F,W,IT,0,1,Married
103371**,B,51,13123,F,X,Engineer,1,1,Married
103372**,D,25,4471,M,W,IT,0,1,Married
103373**,D,54,2476,M,W,Business owner,0,0,Married
103374**,C,18,0,M,W,HR,0,0,Single
103375**,D,8,0,F,W,Student,0,0,Single
103376**,D,46,2414,M,W,Marketing,0,0,Single
103377**,D,50,2167,F,W,HR,0,0,Married
103378**,C,19,0,M,W,Unemployed,0,0,Single
103379**,C,31,14653,M,W,Business owner,0,1,Married
103380**,D,33,3336,M,Y,Engineer,1,1,Married
103381**,C,9,0,F,W,Student,0,0,Single
103382**,E,17,0,M,Y,Student,0,0,Single
103383**,D,33,2397,F,Y,Accountant,0,0,Married
103384**,C,31,10399,F,W,Accountant,0,1,Married
103385**,C,40,7029,F,W,HR,0,1,Single
103386**,E,25,0,M,W,Unemployed,0,0,Married
103387**,C,49,9575,F,W,HR,0,1,Div
103388**,B,52,18128,M,W,Engineer,0,1,Married
103389**,D,75,2190,M,Y,Retired,1,0,Single
103390**,C,26,11997,M,W,IT,1,1,Married
103391**,B,55,12835,F,X,Business owner,0,1,Married
103392**,C,50,7808,F,Y,Teacher,0,1,Married
103393**,C,32,6689,F,W,Business owner,1,1,Single
103394**,C,35,9679,F,W,HR,0,1,Married
103395**,D,69,2512,M,W,Teacher,0,0,Married
103396**,B,60,11358,F,Z,Engineer,0,1,Married
103397**,C,18,0,M,Y,Business owner,0,0,Single
103398**,C,26,8734,F,W,HR,0,1,Div
103399**,C,50,15102,M,W,Lawyer,0,1,Married
103400**,C,50,18344,F,W,Accountant,1,1,Married
103401**,E,11,0,M,W,Student,0,0,Single
103402**,D,53,3829,M,W,Business owner,0,1,Married
103403**,B,39,13205,F,X,Engineer,0,1,Div
103404**,D,53,2670,M,W,HR,0,0,Married
103405**,C,23,7567,M,Y,Teacher,0,1,Married
103406**,D,8,0,F,W,Student,0,0,Single
103407**,D,17,0,M,W,Student,0,0,Single
103408**,C,42,7449,F,W,HR,0,1,Married
103409**,C,22,11031,F,W,Business owner,0,1,Married
103410**,D,29,2591,M,W,Business owner,0,0,Married
103411**,B,33,21803,M,Z,Accountant,0,1,Div
103412**,D,15,0,M,W,Student,0,0,Single
103413**,E,24,0,F,W,Home maker,0,0,Married
103414**,E,32,0,F,Y,Home maker,0,0,Married
103415**,C,29,10102,F,W,Doctor,0,1,Married
103416**,D,22,2505,M,W,IT,0,0,Married
103417**,D,51,4507,M,W,Accountant,0,1,Single
103418**,B,58,18531,M,W,Lawyer,1,1,Married
103419**,D,94,3224,M,W,Retired,1,1,Married
103420**,D,59,2270,F,Y,Teacher,0,0,Div
103421**,E,69,0,F,W,Home maker,0,0,Married
103422**,C,25,6244,M,W,HR,1,1,Married
103423**,D,53,4123,M,W,Business owner,0,1,Married
103424**,D,34,2250,M,W,Business owner,0,0,Married
103425**,D,45,3782,F,W,Teacher,0,1,Single
103426**,C,26,9927,M,W,HR,0,1,Single
103427**,D,47,3440,F,W,HR,0,1,Single
103428**,D,37,2579,M,Y,Business owner,0,0,Div
103429**,D,31,2368,F,Y,HR,0,0,Married
103430**,E,85,0,F,Y,Retired,0,0,Married
103431**,B,56,15642,M,W,Engineer,0,1,Single
103432**,B,51,11075,M,W,Business owner,0,1,Single
103433**,C,17,0,M,W,Student,0,0,Single
103434**,C,25,7760,F,W,HR,0,1,Single
103435**,D,31,4108,M,W,Teacher,0,1,Married
103436**,D,47,3356,F,W,HR,0,1,Single
103437**,E,59,0,F,W,Home maker,0,0,Married
103438**,C,37,7181,F,W,Marketing,0,1,Div
103439**,B,39,12858,M,W,Lawyer,0,1,Married
103440**,C,37,11076,M,W,IT,1,1,Married
103441**,C,34,8559,F,W,IT,1,1,Married
103442**,D,20,6548,F,Y,HR,0,1,Single
103443**,C,43,10804,M,W,Lawyer,0,1,Married
103444**,D,23,2887,M,W,Teacher,0,0,Single
103445**,D,26,2339,F,Y,Business owner,1,0,Single
103446**,C,28,8917,M,W,IT,0,1,Single
103447**,A,56,76038,F,W,Engineer,0,1,Married
103448**,C,28,9009,M,Y,Accountant,0,1,Married
103449**,D,25,5018,F,W,HR,0,1,Married
103450**,D,21,3454,F,W,HR,0,1,Married
103451**,B,51,16182,F,W,Business owner,0,1,Div
103452**,C,49,14912,F,W,Accountant,0,1,Married
103453**,D,47,2558,F,Y,Engineer,0,0,Married
103454**,B,43,14643,M,Y,Business owner,0,1,Married
103455**,D,20,3442,F,Y,Marketing,0,1,Single
103456**,C,10,0,F,Y,Student,0,0,Single
103457**,A,53,25179,M,W,Lawyer,1,1,Married
103458**,A,61,15702,M,Z,Business owner,1,1,Div
103459**,C,33,6115,M,W,Business owner,0,1,Single
103460**,D,57,2872,F,Y,HR,0,0,Married
103461**,D,26,2920,F,W,HR,1,0,Single
103462**,E,51,0,F,W,Home maker,0,0,Married
103463**,D,44,2569,F,W,IT,0,0,Married
103464**,C,30,9566,M,Y,Engineer,1,1,Married
103465**,D,50,4331,M,Y,Lawyer,0,1,Married
103466**,C,32,8423,M,W,Doctor,0,1,Div
103467**,B,55,13686,M,Y,Doctor,0,1,Married
103468**,B,44,25620,F,W,Business owner,0,1,Single
103469**,D,42,3407,M,W,Teacher,0,1,Married
103470**,B,39,28509,F,W,Business owner,0,1,Married
103471**,D,44,3354,M,Y,Doctor,0,1,Married
103472**,B,51,14868,M,Z,IT,1,1,Single
103473**,C,43,8207,F,W,Teacher,0,1,Married
103474**,C,33,8237,F,W,IT,1,1,Married
103475**,D,55,2760,F,W,HR,0,0,Married
103476**,B,40,17047,M,Y,Business owner,1,1,Div
103477**,C,31,7785,F,W,Teacher,0,1,Married
103478**,E,46,0,M,Y,Unemployed,0,0,Married
103479**,A,60,38176,M,Z,Doctor,1,1,Married
103480**,E,92,0,M,W,Retired,0,0,Married
103481**,A,57,49424,M,W,Business owner,0,1,Div
103482**,B,57,19283,M,Z,Doctor,0,1,Married
103483**,B,32,15502,F,X,Lawyer,1,1,Married
103484**,B,44,19873,M,W,Engineer,0,1,Married
103485**,C,46,10315,F,Y,Lawyer,0,1,Married
103486**,E,54,0,F,W,Home maker,0,0,Married
103487**,D,48,4636,F,Y,Teacher,1,0,Married
103488**,C,30,6600,F,W,Teacher,0,1,Div
103489**,C,36,7658,M,W,Business owner,0,1,Div
103490**,C,33,7187,F,W,IT,1,1,Married
103491**,C,18,0,M,Y,Engineer,0,0,Single
103492**,D,19,0,F,W,Unemployed,0,0,Single
103493**,C,20,6474,F,Y,Business owner,0,1,Married
103494**,C,24,8167,F,W,HR,0,1,Married
103495**,C,29,12550,M,W,Lawyer,1,1,Married
103496**,C,33,9675,F,Y,IT,0,1,Married
